"ano,""id_aluno"",""id_escola"",""id_municipio"",""sigla_uf"",""serie"",""caderno"",""rede_codigo"",""rede"",""presenca"",""preenchimento_caderno"",""alfabetizado"",""proficiencia"",""peso_aluno"",""municipio_taxa_alfabetizacao"",""municipio_media_portugues"",""municipio_prop_nivel_0"",""municipio_prop_nivel_1"",""municipio_prop_nivel_2"",""municipio_prop_nivel_3"",""municipio_prop_nivel_4"",""municipio_prop_nivel_5"",""municipio_prop_nivel_6"",""municipio_prop_nivel_7"",""municipio_prop_nivel_8"",""uf_taxa_alfabetizacao"",""uf_media_portugues"",""uf_prop_nivel_0"",""uf_prop_nivel_1"",""uf_prop_nivel_2"",""uf_prop_nivel_3"",""uf_prop_nivel_4"",""uf_prop_nivel_5"",""uf_prop_nivel_6"",""uf_prop_nivel_7"",""uf_prop_nivel_8"",""meta_municipio_taxa_alfabetizacao"",""meta_municipio_nivel_alfabetizacao"",""meta_municipio_percentual_participacao"",""meta_municipio_2024"",""meta_municipio_2025"",""meta_municipio_2026"",""meta_municipio_2027"",""meta_municipio_2028"",""meta_municipio_2029"",""meta_municipio_2030"",""meta_uf_taxa_alfabetizacao"",""meta_uf_percentual_participacao"",""meta_uf_2024"",""meta_uf_2025"",""meta_uf_2026"",""meta_uf_2027"",""meta_uf_2028"",""meta_uf_2029"",""meta_uf_2030"",""meta_brasil_taxa_alfabetizacao"",""meta_brasil_percentual_participacao"",""meta_brasil_2024"",""meta_brasil_2025"",""meta_brasil_2026"",""meta_brasil_2027"",""meta_brasil_2028"",""meta_brasil_2029"",""meta_brasil_2030"""
"2023,""13057059"",""60001299"",""1303908"",""AM"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""33.12"",""717.8585"",,,,,,,,,,""49.2"",""733.6637"",,,,,,,,,,""33.1"",""0"",""79.22"",""40.03"",""47.36"",""54.8"",""62.03"",""68.77"",""74.8"",""80.0"",""52.2"",""76.14"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""33017929"",""60023599"",""3301009"",""RJ"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""38.69"",""723.8701"",,,,,,,,,,""52.13"",""737.3032"",,,,,,,,,,""38.7"",""0"",""78.01"",""45.1"",""51.68"",""58.2"",""64.45"",""70.24"",""75.44"",""80.0"",""52.13"",""81.21"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""41134582"",""60032339"",""4105508"",""PR"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""79.56"",""765.6405"",,,,,,,,,,""73.11"",""757.1952"",,,,,,,,,,""79.6"",""4"",""91.1"",""79.62"",""79.69"",""79.75"",""79.81"",""79.88"",""79.94"",""80.0"",""73.12"",""86.18"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""43098974"",""60038379"",""4314407"",""RS"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""50.42"",""735.3986"",,,,,,,,,,""63.55"",""747.2954"",,,,,,,,,,,,,,""46.81"",""54.37"",""61.73"",""68.58"",""74.72"",""80.0"",""63.4"",""81.44"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""29269967"",""60017450"",""2933604"",""BA"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""32.25"",""725.14"",""2.1"",""8.02"",""16.22"",""22.33"",""27.1"",""13.17"",""9.16"",""1.91"",""0.0"",""35.96"",""725.59"",""2.89"",""9.25"",""16.68"",""19.23"",""22.18"",""17.43"",""9.51"",""2.74"",""0.08"",""32.25"",""0"",""93.07"",""38.06"",""45.64"",""53.43"",""61.06"",""68.18"",""74.54"",""80.0"",""35.96"",""90.04"",""43.4"",""50.2"",""57.1"",""63.6"",""69.8"",""75.2"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""41000125"",""60033447"",""4105805"",""PR"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""60.67"",""745.19"",""2.87"",""4.57"",""7.13"",""8.45"",""25.41"",""30.42"",""15.86"",""3.77"",""1.51"",""70.43"",""754.68"",""1.7"",""3.08"",""5.18"",""6.85"",""20.62"",""33.64"",""20.62"",""6.37"",""1.93"",""60.67"",""3"",""84.47"",""67.38"",""69.76"",""72.03"",""74.19"",""76.24"",""78.18"",""80.0"",""70.42"",""86.25"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""51036606"",""60040357"",""5103403"",""MT"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""46.56"",""737.82"",""3.63"",""7.23"",""12.71"",""17.99"",""16.57"",""16.55"",""14.87"",""7.91"",""2.53"",""61.03"",""753.8"",""1.89"",""4.17"",""8.15"",""13.77"",""15.89"",""19.37"",""20.7"",""10.98"",""5.08"",""46.56"",""1"",""84.05"",""58.26"",""62.45"",""66.47"",""70.26"",""73.79"",""77.04"",""80.0"",""60.59"",""88.46"",""59.2"",""63.2"",""67.0"",""70.7"",""74.0"",""77.2"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""21071849"",""60004234"",""2111201"",""MA"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""62.27"",""753.0391"",,,,,,,,,,""56.39"",""749.8729"",,,,,,,,,,""62.3"",""3"",""81.04"",""65.19"",""68.0"",""70.69"",""73.24"",""75.65"",""77.9"",""80.0"",""56.43"",""89.11"",""60.3"",""64.1"",""67.7"",""71.2"",""74.3"",""77.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""52000970"",""60041781"",""5208707"",""GO"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""66.56"",""750.6494"",,,,,,,,,,""66.72"",""752.1315"",,,,,,,,,,""66.6"",""3"",""81.56"",""68.74"",""70.84"",""72.86"",""74.78"",""76.62"",""78.36"",""80.0"",""66.7"",""87.03"",""68.9"",""71.0"",""73.0"",""74.9"",""76.7"",""78.4"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""35034289"",""60029463"",""3507100"",""SP"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""53.92"",""743.8431"",""5.08"",""4.43"",""9.59"",""15.29"",""16.49"",""20.13"",""16.53"",""9.29"",""3.16"",""55.71"",""746.8603"",""3.38"",""5.43"",""9.26"",""13.79"",""17.75"",""19.5"",""16.03"",""10.61"",""4.26"",""53.92"",""2"",""91.25"",""71.48"",""73.04"",""74.55"",""76.0"",""77.39"",""78.72"",""80.0"",""58.13"",""89.12"",""56.6"",""61.1"",""65.4"",""69.5"",""73.3"",""76.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""43009138"",""60038647"",""4314902"",""RS"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""40.04"",""726.7029"",,,,,,,,,,""63.55"",""747.2954"",,,,,,,,,,,,,,,,,,,,""63.4"",""81.44"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""41029622"",""60032968"",""4125209"",""PR"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""84.59"",""768.13"",""2.25"",""0.0"",""1.23"",""4.04"",""11.78"",""39.61"",""28.45"",""8.61"",""4.04"",""70.43"",""754.68"",""1.7"",""3.08"",""5.18"",""6.85"",""20.62"",""33.64"",""20.62"",""6.37"",""1.93"",""84.59"",""5"",""85.34"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""70.42"",""86.25"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""13015629"",""60000586"",""1302504"",""AM"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""43.99"",""730.6258"",,,,,,,,,,""49.2"",""733.6637"",,,,,,,,,,""44.0"",""1"",""87.06"",""49.77"",""55.57"",""61.21"",""66.57"",""71.53"",""76.02"",""80.0"",""52.2"",""76.14"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""29066712"",""60017792"",""2910701"",""BA"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""33.07"",""721.3308"",,,,,,,,,,""36.77"",""724.8489"",,,,,,,,,,""33.1"",""0"",""77.14"",""39.98"",""47.32"",""54.77"",""62.01"",""68.76"",""74.79"",""80.0"",""36.8"",""84.53"",""43.4"",""50.2"",""57.1"",""63.6"",""69.8"",""75.2"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""15089452"",""60001955"",""1501402"",""PA"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""46.08"",""730.25"",""4.2"",""9.49"",""13.46"",""8.09"",""28.28"",""23.56"",""10.58"",""2.09"",""0.26"",""47.58"",""732.39"",""3.95"",""7.93"",""13.55"",""8.13"",""27.77"",""25.38"",""10.85"",""2.1"",""0.35"",""46.08"",""1"",""75.65"",""53.42"",""58.55"",""63.49"",""68.17"",""72.51"",""76.46"",""80.0"",""48.2"",""83.21"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""15083986"",""60002627"",""1508100"",""PA"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""44.7"",""729.86"",""4.93"",""6.97"",""14.39"",""8.99"",""28.7"",""25.55"",""8.76"",""1.71"",""0.0"",""47.58"",""732.39"",""3.95"",""7.93"",""13.55"",""8.13"",""27.77"",""25.38"",""10.85"",""2.1"",""0.35"",""44.7"",""1"",""81.7"",""43.83"",""50.61"",""57.37"",""63.86"",""69.88"",""75.29"",""80.0"",""48.2"",""83.21"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""31119803"",""60018710"",""3154309"",""MG"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""61.12"",""745.57"",""3.27"",""3.72"",""11.12"",""8.32"",""21.35"",""25.6"",""20.95"",""4.38"",""1.29"",""71.45"",""757.41"",""1.73"",""3.25"",""6.02"",""7.66"",""15.82"",""29.92"",""23.84"",""8.94"",""2.8"",""61.12"",""3"",""78.18"",""72.87"",""74.16"",""75.41"",""76.62"",""77.79"",""78.92"",""80.0"",""72.07"",""88.85"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""11022322"",""60000201"",""1100304"",""RO"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""65.62"",""760.7163"",,,,,,,,,,""65.17"",""760.1971"",,,,,,,,,,""65.6"",""3"",""85.9"",""67.96"",""70.22"",""72.38"",""74.44"",""76.4"",""78.26"",""80.0"",""64.6"",""88.1"",""67.1"",""69.5"",""71.9"",""74.1"",""76.2"",""78.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""33025451"",""60025166"",""3301702"",""RJ"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""45.37"",""729.72"",""3.95"",""9.18"",""13.68"",""7.77"",""29.33"",""25.42"",""9.1"",""1.38"",""0.19"",""55.22"",""738.87"",""3.56"",""7.38"",""10.62"",""6.02"",""25.61"",""28.47"",""14.43"",""3.2"",""0.71"",""45.37"",""1"",""79.7"",""52.5"",""57.8"",""62.92"",""67.77"",""72.26"",""76.35"",""80.0"",""55.25"",""83.12"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""33058521"",""60024338"",""3303500"",""RJ"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""33.42"",""717.94"",""7.01"",""13.38"",""15.95"",""10.7"",""26.56"",""18.94"",""6.39"",""0.93"",""0.14"",""55.22"",""738.87"",""3.56"",""7.38"",""10.62"",""6.02"",""25.61"",""28.47"",""14.43"",""3.2"",""0.71"",""33.42"",""0"",""81.91"",""40.13"",""47.44"",""54.87"",""62.08"",""68.8"",""74.81"",""80.0"",""55.25"",""83.12"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""33144659"",""60024527"",""3304557"",""RJ"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""63.75"",""747.13"",""2.47"",""5.67"",""9.49"",""4.36"",""21.96"",""31.05"",""18.91"",""4.82"",""1.27"",""55.22"",""738.87"",""3.56"",""7.38"",""10.62"",""6.02"",""25.61"",""28.47"",""14.43"",""3.2"",""0.71"",""63.75"",""3"",""86.99"",""60.14"",""63.97"",""67.62"",""71.07"",""74.29"",""77.27"",""80.0"",""55.25"",""83.12"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""42032879"",""60034745"",""4205902"",""SC"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""69.02"",""756.96"",""2.56"",""5.75"",""1.12"",""7.06"",""22.49"",""25.09"",""23.82"",""8.46"",""3.64"",""62.87"",""751.14"",""3.31"",""4.15"",""2.81"",""11.2"",""22.61"",""27.14"",""18.72"",""7.53"",""2.53"",,,,,,,,,,,""62.02"",""70.05"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""25027973"",""60010841"",""2516102"",""PB"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""33.51"",""724.7455"",,,,,,,,,,""50.92"",""741.4419"",,,,,,,,,,""33.5"",""0"",""86.14"",""40.39"",""47.67"",""55.05"",""62.21"",""68.88"",""74.85"",""80.0"",""51.12"",""88.22"",""55.9"",""60.5"",""65.0"",""69.2"",""73.2"",""76.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""41106622"",""60034023"",""4115200"",""PR"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""78.37"",""763.22"",""1.61"",""2.37"",""3.44"",""3.96"",""17.04"",""31.82"",""26.94"",""9.85"",""2.98"",""70.43"",""754.68"",""1.7"",""3.08"",""5.18"",""6.85"",""20.62"",""33.64"",""20.62"",""6.37"",""1.93"",""78.37"",""4"",""83.93"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""70.42"",""86.25"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""42077584"",""60036137"",""4216602"",""SC"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""57.07"",""745.17"",""4.05"",""5.45"",""3.35"",""12.78"",""25.32"",""24.37"",""17.03"",""6.0"",""1.65"",""62.87"",""751.14"",""3.31"",""4.15"",""2.81"",""11.2"",""22.61"",""27.14"",""18.72"",""7.53"",""2.53"",,,,,,,,,,,""62.02"",""70.05"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""13041196"",""60001127"",""1302603"",""AM"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""52.2"",""736.11"",,,,,,,,,,""49.2"",""733.6637"",,,,,,,,,,""52.2"",""2"",""71.33"",""56.8"",""61.28"",""65.58"",""69.63"",""73.41"",""76.87"",""80.0"",""52.2"",""76.14"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""15084777"",""60001952"",""1506500"",""PA"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""40.8"",""728.3112"",,,,,,,,,,""47.71"",""732.6697"",,,,,,,,,,""40.8"",""1"",""78.68"",""46.98"",""53.25"",""59.42"",""65.31"",""70.76"",""75.68"",""80.0"",""48.4"",""80.55"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""25022089"",""60010756"",""2504009"",""PB"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""47.92"",""742.12"",""2.43"",""5.64"",""10.98"",""18.67"",""17.87"",""17.54"",""14.61"",""9.59"",""2.67"",""56.01"",""750.88"",""2.34"",""4.34"",""8.68"",""15.51"",""17.68"",""18.32"",""15.77"",""11.73"",""5.64"",""47.92"",""1"",""85.1"",""48.39"",""54.42"",""60.33"",""65.95"",""71.15"",""75.85"",""80.0"",""55.96"",""88.29"",""55.9"",""60.5"",""65.0"",""69.2"",""73.2"",""76.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""35240668"",""60028557"",""3509205"",""SP"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""53.17"",""744.1026"",""4.16"",""5.9"",""8.67"",""15.46"",""17.28"",""18.25"",""17.36"",""9.76"",""3.16"",""55.71"",""746.8603"",""3.38"",""5.43"",""9.26"",""13.79"",""17.75"",""19.5"",""16.03"",""10.61"",""4.26"",""53.17"",""2"",""87.04"",""55.71"",""60.4"",""64.91"",""69.16"",""73.12"",""76.74"",""80.0"",""58.13"",""89.12"",""56.6"",""61.1"",""65.4"",""69.5"",""73.3"",""76.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""35038457"",""60026324"",""3509502"",""SP"",""2"",""10"",""2"",""ESTADUAL"",""0"",""0"",""0"",,,""72.3"",""768.2883"",""1.38"",""2.1"",""5.24"",""9.81"",""13.75"",""18.95"",""20.07"",""18.16"",""10.54"",""65.84"",""759.5751"",""2.07"",""3.37"",""6.48"",""11.11"",""16.05"",""19.8"",""19.24"",""14.53"",""7.37"",,,,,,,,,,,""58.13"",""89.12"",""56.6"",""61.1"",""65.4"",""69.5"",""73.3"",""76.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""13049300"",""60000682"",""1302603"",""AM"",""2"",""10"",""2"",""ESTADUAL"",""0"",""0"",""0"",,,""62.98"",""746.6758"",,,,,,,,,,""62.63"",""746.2058"",,,,,,,,,,,,,,,,,,,,""52.2"",""76.14"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42082263"",""60035310"",""4216206"",""SC"",""2"",""10"",""2"",""ESTADUAL"",""0"",""0"",""0"",,,""49.16"",""734.5414"",,,,,,,,,,""59.29"",""745.0389"",,,,,,,,,,,,,,,,,,,,""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""35432714"",""60026591"",""3550308"",""SP"",""2"",""10"",""2"",""ESTADUAL"",""0"",""0"",""0"",,,""62.67"",""755.5835"",""2.49"",""3.98"",""7.18"",""11.88"",""16.78"",""20.02"",""18.17"",""13.1"",""6.39"",""65.84"",""759.5751"",""2.07"",""3.37"",""6.48"",""11.11"",""16.05"",""19.8"",""19.24"",""14.53"",""7.37"",,,,,,,,,,,""58.13"",""89.12"",""56.6"",""61.1"",""65.4"",""69.5"",""73.3"",""76.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""42006984"",""60034433"",""4202305"",""SC"",""2"",""10"",""2"",""ESTADUAL"",""0"",""0"",""0"",,,""51.58"",""740.61"",""6.64"",""3.29"",""5.14"",""16.42"",""23.52"",""22.83"",""15.99"",""4.62"",""1.54"",""59.29"",""746.78"",""4.07"",""5.44"",""3.25"",""11.95"",""23.54"",""25.93"",""16.81"",""6.96"",""2.04"",,,,,,,,,,,""62.02"",""70.05"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""43046027"",""60037495"",""4311304"",""RS"",""2"",""10"",""2"",""ESTADUAL"",""0"",""0"",""0"",,,""51.0"",""741.3917"",""2.97"",""4.04"",""11.25"",""14.46"",""21.17"",""21.31"",""17.73"",""5.47"",""1.6"",""45.63"",""734.967"",""3.92"",""6.98"",""13.15"",""16.34"",""19.6"",""19.56"",""13.27"",""5.25"",""1.93"",,,,,,,,,,,""44.67"",""82.86"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""29052885"",""60016836"",""2917201"",""BA"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""57.52"",""744.4461"",,,,,,,,,,""36.77"",""724.8489"",,,,,,,,,,""57.5"",""2"",""90.25"",""61.25"",""64.85"",""68.29"",""71.55"",""74.59"",""77.41"",""80.0"",""36.8"",""84.53"",""43.4"",""50.2"",""57.1"",""63.6"",""69.8"",""75.2"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""32001561"",""60022989"",""3205002"",""ES"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""59.07"",""744.0729"",,,,,,,,,,""67.52"",""753.1398"",,,,,,,,,,""59.1"",""2"",""84.74"",""62.54"",""65.88"",""69.08"",""72.1"",""74.93"",""77.57"",""80.0"",""67.93"",""88.4"",""69.9"",""71.8"",""73.6"",""75.3"",""76.9"",""78.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""51032650"",""60041217"",""5107602"",""MT"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""52.75"",""743.83"",,,,,,,,,,""55.43"",""747.32"",,,,,,,,,,""52.8"",""2"",""86.18"",""57.26"",""61.65"",""65.86"",""69.83"",""73.53"",""76.92"",""80.0"",""55.06"",""87.47"",""59.2"",""63.2"",""67.0"",""70.7"",""74.0"",""77.2"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""33016718"",""60023231"",""3301009"",""RJ"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""38.33"",""722.16"",""6.76"",""12.66"",""15.01"",""8.59"",""25.78"",""21.07"",""8.45"",""1.38"",""0.31"",""55.22"",""738.87"",""3.56"",""7.38"",""10.62"",""6.02"",""25.61"",""28.47"",""14.43"",""3.2"",""0.71"",""38.33"",""0"",""82.45"",""45.1"",""51.68"",""58.2"",""64.45"",""70.24"",""75.44"",""80.0"",""55.25"",""83.12"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""13015613"",""60000586"",""1302504"",""AM"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""43.99"",""730.6258"",,,,,,,,,,""49.2"",""733.6637"",,,,,,,,,,""44.0"",""1"",""87.06"",""49.77"",""55.57"",""61.21"",""66.57"",""71.53"",""76.02"",""80.0"",""52.2"",""76.14"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""32042371"",""60023294"",""3203320"",""ES"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""73.28"",""755.3532"",,,,,,,,,,""67.52"",""753.1398"",,,,,,,,,,""73.3"",""4"",""88.84"",""74.32"",""75.34"",""76.33"",""77.29"",""78.22"",""79.12"",""80.0"",""67.93"",""88.4"",""69.9"",""71.8"",""73.6"",""75.3"",""76.9"",""78.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""23052007"",""60008210"",""2305233"",""CE"",""2"",""10"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""96.2"",""826.45"",""0.54"",""0.23"",""0.22"",""0.65"",""3.0"",""2.65"",""13.07"",""26.53"",""53.09"",""85.35"",""797.34"",""1.33"",""1.8"",""3.02"",""4.18"",""6.11"",""10.14"",""18.4"",""23.76"",""31.24"",""96.2"",""5"",""95.01"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""85.31"",""98.13"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
